dataset,missing_rate,trial,method,ROC-AUC,F1,Accuracy,Log-loss,MCC,n_nodes,n_edges,n_hyperedges,n_test
uni_email (URV),0.3,3,Common Neighbors,0.5904118442171237,0.13045977011494253,0.5327362569487338,8.333099287076678,0.1726015847795413,1133,5451,10794,3238
uni_email (URV),0.3,3,Jaccard,0.5899724873824996,0.01105311636475284,0.5026250772081532,8.439259684715976,0.04853518928578725,1133,5451,10794,3238
uni_email (URV),0.3,3,Adamic–Adar,0.5910962260616575,0.03456640388114009,0.5083384805435454,8.376618740244679,0.08703340144784097,1133,5451,10794,3238
uni_email (URV),0.3,3,Resource Allocation,0.5911638964565702,0.030984204131227218,0.5074119827053737,8.403592106136093,0.081509683511695,1133,5451,10794,3238
uni_email (URV),0.3,3,Preferential Attachment,0.7010811239752157,0.021354484441732765,0.5046324891908586,2.0073953790284045,0.059126645632417325,1133,5451,10794,3238
uni_email (URV),0.3,3,Katz,0.6760083127285962,0.0,0.4973749227918468,7.275725390594005,-0.05130288856974759,1133,5451,10794,3238
uni_email (URV),0.3,3,Personalized PageRank,0.7406848053210009,0.0018512804689910522,0.5004632489190859,2.9401006182503404,0.021528205176139945,1133,5451,10794,3238
uni_email (URV),0.3,3,node2vec,0.5863130879789529,0.026021180030257187,0.502933909820877,1.0276661667175355,0.028994863183720663,1133,5451,10794,3238
uni_email (URV),0.3,3,Matrix Completion,0.628246795980865,0.050405040504050404,0.5112723903644225,0.7198244823239807,0.09375980278236513,1133,5451,10794,3238
uni_email (URV),0.3,3,CHESHIRE,0.8253274980056549,0.6859712230215828,0.7303891290920321,1.0849044267406975,0.48040162672990383,1133,5451,10794,3238
uni_email (URV),0.3,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,1133,5451,10794,3238
uni_email (URV),0.3,4,Common Neighbors,0.591887430798795,0.011663597298956415,0.5027794935145151,8.320415979714001,0.05009285059065213,1133,5451,10794,3238
uni_email (URV),0.3,4,Jaccard,0.5915149813384223,0.0036979969183359015,0.5007720815318097,8.416805086191156,0.023496458528215507,1133,5451,10794,3238
uni_email (URV),0.3,4,Adamic–Adar,0.5927437307361129,0.008607439286812173,0.5020074119827054,8.360058212268116,0.0417587848241935,1133,5451,10794,3238
uni_email (URV),0.3,4,Resource Allocation,0.5928621896938037,0.007995079950799507,0.5018529956763434,8.374942728632828,0.039896403850359835,1133,5451,10794,3238
uni_email (URV),0.3,4,Preferential Attachment,0.7204121570555947,0.012883435582822086,0.5030883261272391,2.167644039729425,0.05307673196962568,1133,5451,10794,3238
uni_email (URV),0.3,4,Katz,0.678496380039227,0.0,0.4981470043236566,7.209108491204551,-0.04308637422160696,1133,5451,10794,3238
uni_email (URV),0.3,4,Personalized PageRank,0.7505886704403124,0.004311672312904219,0.5007720815318097,2.604984049420986,0.020725132661221553,1133,5451,10794,3238
uni_email (URV),0.3,4,node2vec,0.6059412222293861,0.06658809664113141,0.5108091414453366,1.0060089778334131,0.07049806578980634,1133,5451,10794,3238
uni_email (URV),0.3,4,Matrix Completion,0.6265414924913044,0.006771314250538628,0.5016985793699815,0.8251185505673563,0.04124887211657313,1133,5451,10794,3238
uni_email (URV),0.3,4,CHESHIRE,0.836325296309536,0.702353152505838,0.7441321803582458,1.1075594668653963,0.50872151810775,1133,5451,10794,3238
uni_email (URV),0.5,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,1133,5451,10794,5000
uni_email (URV),0.5,0,Common Neighbors,0.5240955799999999,0.030231645072634473,0.506,9.79143328949629,0.062178202331583325,1133,5451,10794,5000
uni_email (URV),0.5,0,Jaccard,0.52407226,0.0023961661341853034,0.5004,9.828065756612414,0.01414779587435732,1133,5451,10794,5000
uni_email (URV),0.5,0,Adamic–Adar,0.5241216399999999,0.005186515060841812,0.5013,9.80434345820201,0.03607897171289417,1133,5451,10794,5000
uni_email (URV),0.5,0,Resource Allocation,0.5241259999999999,0.005186515060841812,0.5013,9.808421052810969,0.03607897171289417,1133,5451,10794,5000
uni_email (URV),0.5,0,Preferential Attachment,0.6713784199999999,0.018994855559952513,0.5042,2.6642252971303986,0.05730970633184062,1133,5451,10794,5000
uni_email (URV),0.5,0,Katz,0.54867204,0.0,0.4987,9.453020476530906,-0.03607897171289417,1133,5451,10794,5000
uni_email (URV),0.5,0,Personalized PageRank,0.64222804,0.001998001998001998,0.5005,4.097385061483503,0.022366272042129223,1133,5451,10794,5000
uni_email (URV),0.5,0,node2vec,0.58149232,0.013444049031237644,0.501,1.1851138105386034,0.013168888599259184,1133,5451,10794,5000
uni_email (URV),0.5,0,Matrix Completion,0.5368399799999999,0.00796495420151334,0.5018,0.8323622857556098,0.03841841246646519,1133,5451,10794,5000
uni_email (URV),0.5,0,CHESHIRE,0.8052627600000001,0.6883395417089965,0.7239,1.2056439723007555,0.45993573704480367,1133,5451,10794,5000
uni_email (URV),0.5,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,1133,5451,10794,5000
uni_email (URV),0.5,1,Common Neighbors,0.52442184,0.033751962323390894,0.5076,9.800122317974866,0.07794219997809887,1133,5451,10794,5000
uni_email (URV),0.5,1,Jaccard,0.52436938,0.002396644697423607,0.5005,9.836285538352584,0.018904841503314514,1133,5451,10794,5000
uni_email (URV),0.5,1,Adamic–Adar,0.52449578,0.019782393669634024,0.5045,9.802679223138274,0.06084554357361275,1133,5451,10794,5000
uni_email (URV),0.5,1,Resource Allocation,0.5245000599999999,0.019782393669634024,0.5045,9.804899867632436,0.06084554357361275,1133,5451,10794,5000
uni_email (URV),0.5,1,Preferential Attachment,0.6525556,0.015463917525773196,0.5034,2.9072542256494938,0.05137006731612687,1133,5451,10794,5000
uni_email (URV),0.5,1,Katz,0.5497079,0.0,0.4985,9.495766186350645,-0.03875891355636926,1133,5451,10794,5000
uni_email (URV),0.5,1,Personalized PageRank,0.63430546,0.0019972039145196726,0.5003,3.9885825325669058,0.011342904901988707,1133,5451,10794,5000
uni_email (URV),0.5,1,node2vec,0.58666176,0.06329353799507295,0.5057,1.114473630903116,0.03473240274140158,1133,5451,10794,5000
uni_email (URV),0.5,1,Matrix Completion,0.55334834,0.006375772066148635,0.5013,0.7817648355336789,0.029852418684639948,1133,5451,10794,5000
uni_email (URV),0.5,1,CHESHIRE,0.8130786599999998,0.6929724812372072,0.73,1.161594934837535,0.4739944833606633,1133,5451,10794,5000
uni_email (URV),0.5,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,1133,5451,10794,5000
uni_email (URV),0.5,2,Common Neighbors,0.5196763,0.025958702064896755,0.5047,9.886169074412077,0.051196707941981834,1133,5451,10794,5000
uni_email (URV),0.5,2,Jaccard,0.51966782,0.0027955271565495207,0.5006,9.913205943368085,0.02122169381153598,1133,5451,10794,5000
uni_email (URV),0.5,2,Adamic–Adar,0.519733,0.01388062661114416,0.5027,9.883561673323346,0.04126342593124705,1133,5451,10794,5000
uni_email (URV),0.5,2,Resource Allocation,0.5197412600000001,0.01388062661114416,0.5027,9.885300513052316,0.04126342593124705,1133,5451,10794,5000
uni_email (URV),0.5,2,Preferential Attachment,0.6472102400000002,0.013875123885034688,0.5025,2.849546053467941,0.03735193624196066,1133,5451,10794,5000
uni_email (URV),0.5,2,Katz,0.5413536800000001,0.0,0.4985,9.590834345455406,-0.03875891355636926,1133,5451,10794,5000
uni_email (URV),0.5,2,Personalized PageRank,0.6224362400000001,0.001199040767386091,0.5002,4.267372495951867,0.01000200060020007,1133,5451,10794,5000
uni_email (URV),0.5,2,node2vec,0.5530009,0.02048050413548641,0.5026,1.2218814254174917,0.029554691830202817,1133,5451,10794,5000
uni_email (URV),0.5,2,Matrix Completion,0.54264598,0.015838447832112454,0.5029,0.760717564628991,0.040712070921393215,1133,5451,10794,5000
uni_email (URV),0.5,2,CHESHIRE,0.80523828,0.6829377519032691,0.7168,1.2463191614526261,0.4438433703329042,1133,5451,10794,5000
uni_email (URV),0.5,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,1133,5451,10794,5000
uni_email (URV),0.5,3,Common Neighbors,0.5201929999999999,0.028279654359780047,0.5052,9.849903914092662,0.05446486493786102,1133,5451,10794,5000
uni_email (URV),0.5,3,Jaccard,0.5201609199999999,0.0031929754540011976,0.5005,9.880732647363212,0.015083865637679234,1133,5451,10794,5000
uni_email (URV),0.5,3,Adamic–Adar,0.52026,0.016636957813428402,0.5035,9.851950884463186,0.050122952033682104,1133,5451,10794,5000
uni_email (URV),0.5,3,Resource Allocation,0.52027032,0.01624405705229794,0.5034,9.854563671602184,0.04919297804524893,1133,5451,10794,5000
uni_email (URV),0.5,3,Preferential Attachment,0.6592589400000001,0.008364867556263693,0.5021,3.089189908034513,0.045873949911567756,1133,5451,10794,5000
uni_email (URV),0.5,3,Katz,0.54692666,0.0,0.4993,9.491889092599994,-0.026466778104640317,1133,5451,10794,5000
uni_email (URV),0.5,3,Personalized PageRank,0.6300834599999999,0.0015984015984015984,0.5003,4.155270535548628,0.013419763225277534,1133,5451,10794,5000
uni_email (URV),0.5,3,node2vec,0.5603657200000001,0.03413498836307215,0.502,1.195908970335628,0.016139195930298725,1133,5451,10794,5000
uni_email (URV),0.5,3,Matrix Completion,0.54108918,0.01270597577923367,0.5027,0.7483702789411107,0.044470072446995204,1133,5451,10794,5000
uni_email (URV),0.5,3,CHESHIRE,0.8068177999999999,0.6806473672213358,0.7198,1.137880390504964,0.4534424571882069,1133,5451,10794,5000
uni_email (URV),0.5,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,1133,5451,10794,5000
uni_email (URV),0.5,4,Common Neighbors,0.52663198,0.034137728075338436,0.5077,9.741354738965155,0.07856361677175468,1133,5451,10794,5000
uni_email (URV),0.5,4,Jaccard,0.5265916,0.001998001998001998,0.5005,9.783012253046268,0.022366272042129223,1133,5451,10794,5000
uni_email (URV),0.5,4,Adamic–Adar,0.52673742,0.021747726374060895,0.5052,9.743741484077692,0.06847822071614776,1133,5451,10794,5000
uni_email (URV),0.5,4,Resource Allocation,0.52674982,0.021747726374060895,0.5052,9.746117413947616,0.06847822071614776,1133,5451,10794,5000
uni_email (URV),0.5,4,Preferential Attachment,0.6691805,0.003194888178913738,0.5008,3.0496444865691785,0.02829559174871464,1133,5451,10794,5000
uni_email (URV),0.5,4,Katz,0.5563083600000001,0.0,0.4983,9.361151538409837,-0.041266147401548436,1133,5451,10794,5000
uni_email (URV),0.5,4,Personalized PageRank,0.64347464,0.0019972039145196726,0.5003,3.9619434531425686,0.011342904901988707,1133,5451,10794,5000
uni_email (URV),0.5,4,node2vec,0.57647116,0.03169014084507042,0.505,1.1993995261261121,0.04751237763640011,1133,5451,10794,5000
uni_email (URV),0.5,4,Matrix Completion,0.5303096799999999,0.019382911392405063,0.5042,0.7542839482147543,0.05628267353551812,1133,5451,10794,5000
uni_email (URV),0.5,4,CHESHIRE,0.8113622799999999,0.6933333333333334,0.7263,1.1260596379248895,0.4634379370545773,1133,5451,10794,5000
Christmas Eve Bombings 2000 (proxy),0.1,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Common Neighbors,0.5,0.0,0.5,10.361632918973203,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Jaccard,0.5,0.0,0.5,10.361632918973203,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Adamic–Adar,0.5,0.0,0.5,10.361632918973203,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Resource Allocation,0.5,0.0,0.5,10.361632918973203,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Preferential Attachment,0.0,0.0,0.0,15.77152206774883,-1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Katz,0.5,0.0,0.5,10.361632918973203,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Personalized PageRank,0.25,0.0,0.25,10.667014461916184,-0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,node2vec,0.0,0.0,0.0,12.119236064375066,-1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,Matrix Completion,1.0,0.8,0.75,0.3015461609537879,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,0,CHESHIRE,0.5,0.0,0.5,5.813819168240931,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Common Neighbors,1.0,1.0,1.0,0.10136627777704105,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Jaccard,1.0,1.0,1.0,0.14384103672589044,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Adamic–Adar,1.0,1.0,1.0,0.10136627777704109,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Resource Allocation,1.0,1.0,1.0,0.10136627777704105,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Preferential Attachment,0.375,0.0,0.25,10.9372791990422,-0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Katz,1.0,1.0,1.0,0.10136627777704105,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Personalized PageRank,1.0,1.0,1.0,0.13344613396187344,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,node2vec,0.5,0.6666666666666666,0.75,5.305029282621415,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,Matrix Completion,0.25,0.0,0.25,10.59044431834168,-0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,1,CHESHIRE,1.0,0.6666666666666666,0.75,0.4608761520930332,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Common Neighbors,0.625,0.6666666666666666,0.75,5.282182736763644,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Jaccard,0.625,0.5,0.5,5.354103254876589,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Adamic–Adar,0.625,0.6666666666666666,0.75,5.282182736763644,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Resource Allocation,0.625,0.6666666666666666,0.75,5.282182736763644,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Preferential Attachment,0.5,0.6666666666666666,0.75,5.3835490135406845,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Katz,0.625,0.6666666666666666,0.75,5.282182736763644,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Personalized PageRank,0.5,0.6666666666666666,0.75,5.2784389956297755,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,node2vec,0.25,0.4,0.25,10.689480432693552,-0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,Matrix Completion,0.875,0.6666666666666666,0.75,0.6589712273821191,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,2,CHESHIRE,1.0,0.6666666666666666,0.75,0.33152276420084514,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Common Neighbors,1.0,1.0,1.0,0.1732867958899863,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Jaccard,1.0,1.0,1.0,9.999999722180686e-10,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Adamic–Adar,1.0,0.6666666666666666,0.75,0.2040468171871567,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Resource Allocation,1.0,0.6666666666666666,0.75,0.21182446584680087,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Preferential Attachment,1.0,0.6666666666666666,0.75,0.4864775380138284,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Katz,1.0,0.6666666666666666,0.75,0.17453368126774607,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Personalized PageRank,1.0,1.0,1.0,0.13608438466780445,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,node2vec,1.0,0.6666666666666666,0.75,0.34188502238772867,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,Matrix Completion,0.5,0.4,0.25,15.542449392100774,-0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,3,CHESHIRE,1.0,0.0,0.5,0.8959570801607171,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Common Neighbors,1.0,1.0,1.0,0.1732867958899863,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Jaccard,1.0,1.0,1.0,0.1732867958899863,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Adamic–Adar,1.0,1.0,1.0,0.15532592700945946,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Resource Allocation,1.0,1.0,1.0,0.14694666697552972,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Preferential Attachment,0.75,0.6666666666666666,0.75,5.180816459986603,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Katz,1.0,0.6666666666666666,0.75,0.17515634634585905,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Personalized PageRank,1.0,1.0,1.0,0.23680051440496286,1.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,node2vec,0.5,0.6666666666666666,0.75,5.264780437763531,0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,Matrix Completion,0.0,0.4,0.25,11.201176786494894,-0.5773502691896258,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.1,4,CHESHIRE,0.5,0.0,0.5,1.2109888583230646,0.0,14,16,21,2
Christmas Eve Bombings 2000 (proxy),0.3,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Common Neighbors,0.6944444444444444,0.6,0.6666666666666666,5.29634098991326,0.3535533905932738,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Jaccard,0.6666666666666666,0.4444444444444444,0.5833333333333334,5.387892013885604,0.19245008972987526,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Adamic–Adar,0.7083333333333334,0.6666666666666666,0.75,5.28652573685856,0.5773502691896257,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Resource Allocation,0.7083333333333334,0.6666666666666666,0.75,5.28652573685856,0.5773502691896257,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Preferential Attachment,0.5416666666666666,0.5,0.6666666666666666,5.427336135736881,0.4472135954999579,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Katz,0.6944444444444444,0.6,0.6666666666666666,5.29634098991326,0.3535533905932738,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Personalized PageRank,0.8333333333333334,0.5,0.6666666666666666,3.24518153482488,0.4472135954999579,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,node2vec,0.5555555555555555,0.42857142857142855,0.3333333333333333,2.8806871426416243,-0.3535533905932738,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,Matrix Completion,0.37499999999999994,0.7058823529411765,0.5833333333333334,4.381321525642986,0.30151134457776363,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,0,CHESHIRE,0.736111111111111,0.0,0.5,1.2892454256584505,0.0,14,16,21,6
Christmas Eve Bombings 2000 (proxy),0.3,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,14,16,21,6
